id_choque,tipo_choque,data_choque,hora_choque,latitude_choque,longitude_choque,velocidade_choque,posicao_choque,trecho_choque,forca_maxima_choque,ACT_choque,PEG_choque,id_vagao,id_viagem,tipo_engate
7104,0,16/10/2022,18:39:42,-21.89453264,-48.07894484,12.96,231.68,T2,137.9673643,23.97325421,91.13037236,472,5,F
7105,0,16/10/2022,18:39:42,-21.8945404,-48.07894437,12.96,231.68,T2,138.6439801,24.0591118,91.13889377,472,5,F
7106,0,16/10/2022,18:39:43,-21.89454964,-48.07894381,12.96,231.68,T2,137.9795555,23.9506601,91.11759025,472,5,F
7107,0,16/10/2022,18:39:43,-21.8945702,-48.07894233,12.96,231.68,T2,136.0289513,22.75317261,91.11759025,472,5,F
7108,0,16/10/2022,18:39:43,-21.8945742,-48.07894195,12.96,231.68,T2,136.58975,22.47752454,91.09628674,472,5,F
7109,0,16/10/2022,18:39:48,-21.89472244,-48.07893024,12.96,231.66075,T2,136.9250101,23.62229246,91.0906058,472,5,F
7110,0,16/10/2022,18:39:49,-21.89474761,-48.07892863,12.96,231.66,T2,136.455646,23.31953147,91.10338791,472,5,F
7111,0,16/10/2022,18:39:49,-21.89475322,-48.07892829,12.96,231.66,T2,136.0899077,23.11618454,91.11190932,472,5,F
7112,0,16/10/2022,18:39:51,-21.89480749,-48.07892394,12.96,231.65,T2,137.6321042,25.13910995,91.15167588,472,5,F
7113,0,16/10/2022,18:39:51,-21.89483852,-48.07892252,12.96,231.65,T2,136.4861242,23.22764878,91.15451635,472,5,F
7114,0,16/10/2022,18:39:52,-21.89484508,-48.07892231,12.96,231.65,T2,137.1505487,22.73810987,91.14599494,472,5,F
7115,0,16/10/2022,18:39:52,-21.89486589,-48.07892134,12.96,231.64665,T2,136.01676,21.14899125,91.10764861,472,5,F
7116,0,16/10/2022,18:39:53,-21.89487167,-48.07892099,12.96,231.6449,T2,136.7482366,21.11133441,91.11759025,472,5,F
7117,0,16/10/2022,18:39:53,-21.89487612,-48.07892072,12.96,231.64355,T2,136.58975,21.00288271,91.11474978,472,5,F
7118,0,16/10/2022,18:39:58,-21.89503755,-48.07891085,12.96,231.63,T2,140.4848629,24.10279373,91.11901049,472,5,F
7119,0,16/10/2022,18:39:59,-21.89508827,-48.07890785,12.96,231.62,T2,136.4617416,24.35584769,91.11190932,472,5,F
7120,0,16/10/2022,18:40:00,-21.89510017,-48.0789075,12.96,231.62,T2,137.4309481,24.4808684,91.10338791,472,5,F
7121,0,16/10/2022,18:40:00,-21.8951051,-48.07890735,12.96,231.62,T2,136.2544899,24.28806538,91.1360533,472,5,F
7122,0,16/10/2022,18:40:00,-21.8951085,-48.07890725,12.96,231.62,T2,138.0770858,24.16304468,91.0863451,472,5,F
7123,0,16/10/2022,18:40:00,-21.89512785,-48.0789056,12.96,231.62,T2,136.2483943,23.31049383,91.14883541,472,5,F
7124,0,16/10/2022,18:40:01,-21.89516228,-48.07890258,12.96,231.61,T2,136.2849681,22.33593483,91.16019729,473,5,F
7125,0,16/10/2022,18:40:02,-21.89518217,-48.07890199,12.96,231.61,T2,138.3879633,20.57660729,91.15025564,473,5,F
7126,0,16/10/2022,18:40:02,-21.89518679,-48.07890171,12.96,231.61,T2,138.4428241,20.31903451,91.15167588,473,5,F
7127,0,16/10/2022,18:40:02,-21.89519636,-48.07890113,12.96,231.61,T2,139.8813947,19.81142031,91.12043072,473,5,F
7128,0,16/10/2022,18:40:04,-21.89524284,-48.07889739,12.96,231.61,T2,136.0655251,22.92940662,91.10338791,473,5,F
7129,0,16/10/2022,18:40:04,-21.89525096,-48.07889676,12.96,231.60875,T2,137.8149733,23.60421718,91.11048908,473,5,F
7130,0,16/10/2022,18:40:04,-21.89525954,-48.07889624,12.96,231.60615,T2,138.948762,23.93258482,91.09912721,473,5,F
7131,0,16/10/2022,18:40:05,-21.8952673,-48.07889577,12.96,231.6038,T2,136.4983154,23.68404968,91.12469143,473,5,F
7132,0,16/10/2022,18:40:06,-21.89532409,-48.07889183,12.96,231.6,T2,136.9737752,23.31953147,91.18008057,473,5,F
7133,0,16/10/2022,18:40:07,-21.89533618,-48.07889066,12.96,231.6,T2,138.2294767,23.129741,91.17013893,473,5,F
7134,0,16/10/2022,18:40:09,-21.89541259,-48.07888646,12.96,231.5886,T2,137.9490774,25.16170406,91.09628674,473,5,F
7135,0,16/10/2022,18:40:09,-21.8954165,-48.078886,12.96,231.58745,T2,137.9856512,24.90413128,91.11759025,473,5,F
7136,0,16/10/2022,18:40:10,-21.89542551,-48.07888494,12.96,231.5848,T2,136.5958457,24.72940354,91.09912721,473,5,F
7137,0,16/10/2022,18:40:12,-21.89549187,-48.07888089,12.96,231.58,T2,139.3571698,23.26831817,91.1857615,473,5,F
7138,0,16/10/2022,18:40:12,-21.89550258,-48.07888026,12.96,231.58,T2,137.6260085,23.40388279,91.15735682,473,5,F
7139,0,16/10/2022,18:40:12,-21.89550793,-48.07887991,12.96,231.57965,T2,136.7177584,23.21710487,91.14457471,473,5,F
7140,0,16/10/2022,18:40:19,-21.89573612,-48.07886193,12.96,231.55,T2,139.1316312,23.96722911,91.11759025,473,5,F
7141,0,16/10/2022,18:40:23,-21.89587636,-48.07885058,12.96,231.54,T2,136.5531762,23.06647751,91.10764861,473,5,F
7142,0,16/10/2022,18:40:23,-21.89588004,-48.07885012,12.96,231.54,T2,136.5105067,22.86162431,91.12611166,473,5,F
7143,0,16/10/2022,18:40:24,-21.89588452,-48.07884956,12.96,231.54,T2,138.4001546,22.45493044,91.11617002,473,5,F
7144,0,16/10/2022,18:40:24,-21.89588916,-48.07884898,12.96,231.54,T2,137.4004699,21.92321587,91.09202603,473,5,F
7145,0,16/10/2022,18:40:25,-21.89592397,-48.07884539,12.96,231.53125,T2,140.1739853,21.71836266,91.10622838,473,5,F
7146,0,16/10/2022,18:40:25,-21.89594449,-48.07884355,12.96,231.53,T2,137.4919045,25.1135033,91.12043072,473,5,F
7147,0,16/10/2022,18:40:26,-21.89595061,-48.07884301,12.96,231.53,T2,137.4675219,25.63768651,91.12611166,473,5,F
7148,0,16/10/2022,18:40:26,-21.8959569,-48.07884245,12.96,231.53,T2,136.01676,25.89525929,91.12469143,473,5,F
7149,0,16/10/2022,18:40:26,-21.89596183,-48.07884202,12.96,231.53,T2,137.3517048,25.58647321,91.1360533,473,5,F
7150,0,16/10/2022,18:40:30,-21.89607908,-48.07883376,12.96,231.52,T2,141.5637908,22.92940662,91.11048908,473,5,F
7151,0,16/10/2022,18:40:30,-21.89609805,-48.07883242,12.96,231.518,T2,136.0411426,23.93258482,91.11048908,473,5,F
7152,0,16/10/2022,18:40:30,-21.89610192,-48.07883204,12.96,231.51675,T2,136.0594295,24.15400703,91.11332955,473,5,F
7153,0,16/10/2022,18:40:31,-21.89613779,-48.07882913,12.96,231.51,T2,136.876245,23.31350638,91.14883541,473,5,F
7154,0,16/10/2022,18:40:32,-21.89614187,-48.07882889,12.96,231.51,T2,136.7909061,23.04087086,91.14741518,473,5,F
7155,0,16/10/2022,18:40:32,-21.8961584,-48.07882796,12.96,231.5095,T2,138.8573275,22.23802705,91.15451635,473,5,F
7156,0,16/10/2022,18:40:32,-21.89616243,-48.07882783,12.96,231.5082,T2,136.4922198,22.05124912,91.17297939,473,5,F
7157,0,16/10/2022,18:40:35,-21.89625504,-48.07882176,12.96,231.49935,T2,137.4675219,21.53309101,91.09912721,473,5,F
7158,0,16/10/2022,18:40:36,-21.89628054,-48.07881876,12.96,231.49185,T2,137.4675219,22.96103836,91.12895213,473,5,F
7159,0,16/10/2022,18:40:37,-21.89630576,-48.0788174,12.96,231.49,T2,138.7049365,23.97024166,91.15167588,473,5,F
7160,0,16/10/2022,18:40:37,-21.89631475,-48.07881711,12.96,231.49,T2,138.2111898,24.46128684,91.1772401,473,5,F
7161,0,16/10/2022,18:40:37,-21.89631936,-48.07881684,12.96,231.49,T2,137.7966864,24.64806477,91.16303775,473,5,F
7162,0,16/10/2022,18:40:37,-21.89632463,-48.07881622,12.96,231.49,T2,137.9612686,24.70078434,91.16303775,473,5,F
7163,0,16/10/2022,18:40:39,-21.8963768,-48.0788106,12.96,231.48195,T2,144.4409321,23.07551515,91.10622838,473,5,F
7164,0,16/10/2022,18:40:43,-21.89652868,-48.07879853,12.96,231.47,T2,136.0960033,22.01660483,91.12469143,473,5,F
7165,0,16/10/2022,18:40:44,-21.89656035,-48.07879607,12.96,231.4653,T2,140.9115576,23.49727176,91.10480814,473,5,F
7166,0,16/10/2022,18:40:45,-21.89658568,-48.07879428,12.96,231.46,T2,138.4793979,23.10865317,91.10480814,473,5,F
7167,0,16/10/2022,18:40:50,-21.89673792,-48.07878207,12.96,231.45,T2,137.2358877,22.82396747,91.10338791,473,5,F
7168,0,16/10/2022,18:40:52,-21.896797,-48.07877575,12.96,231.44,T2,139.9484467,22.77275416,91.15025564,473,5,F
7169,0,16/10/2022,18:40:52,-21.89681276,-48.07877453,12.96,231.44,T2,139.0401966,22.75016006,91.15593658,473,5,F
7170,0,16/10/2022,18:40:54,-21.89686214,-48.07877087,12.96,231.43285,T2,138.5403543,23.64488657,91.13889377,473,5,F
7171,0,16/10/2022,18:40:54,-21.896872,-48.07877,12.96,231.43,T2,137.7662082,24.17208232,91.12327119,473,5,F
7172,0,16/10/2022,18:40:56,-21.89694839,-48.07876397,12.96,231.42,T2,137.6564867,22.52873785,91.12469143,473,5,F
7173,0,16/10/2022,18:40:57,-21.89696043,-48.07876287,12.96,231.42,T2,141.2833915,22.24857096,91.1360533,473,5,F
7174,0,16/10/2022,18:40:58,-21.89699016,-48.07876074,12.96,231.42,T2,140.4848629,23.09961553,91.17866033,473,5,F
7175,0,16/10/2022,18:40:59,-21.89704428,-48.07875584,12.96,231.41,T2,142.9962658,24.37693552,91.11901049,473,5,F
7176,0,16/10/2022,18:41:03,-21.89714883,-48.07874647,12.96,231.4,T2,136.7787148,20.77694168,91.15735682,473,5,F
7177,0,16/10/2022,18:41:03,-21.8971523,-48.07874616,12.96,231.4,T2,136.6019413,20.84773653,91.15309611,473,5,F
7178,0,16/10/2022,18:41:04,-21.89718148,-48.07874397,12.96,231.4,T2,136.7787148,23.86028369,91.140314,473,5,F
7179,0,16/10/2022,18:41:04,-21.897185,-48.07874375,12.96,231.4,T2,136.0289513,24.17810741,91.1360533,473,5,F
7180,0,16/10/2022,18:41:04,-21.89718916,-48.07874349,12.96,231.4,T2,137.1749313,24.57576364,91.1317926,473,5,F
7181,0,16/10/2022,18:41:04,-21.89719604,-48.07874306,12.96,231.4,T2,136.9493927,25.08789665,91.12469143,473,5,F
7182,0,16/10/2022,18:41:04,-21.89720575,-48.07874221,12.96,231.3973,T2,138.0466076,25.12856604,91.10054744,473,5,F
7183,0,16/10/2022,18:41:04,-21.89721152,-48.07874168,12.96,231.39555,T2,137.4004699,24.59534519,91.10480814,473,5,F
7184,0,16/10/2022,18:41:08,-21.89732849,-48.07873182,12.96,231.38,T2,137.7905908,23.50480312,91.17866033,473,5,F
7185,0,16/10/2022,18:41:08,-21.89733839,-48.07873062,12.96,231.38,T2,138.461111,23.94312873,91.15167588,473,5,F
7186,0,16/10/2022,18:41:09,-21.89735769,-48.07872828,12.96,231.38,T2,136.7116628,24.07869336,91.12185096,473,5,F
7187,0,16/10/2022,18:41:12,-21.89746584,-48.07871915,12.96,231.37,T2,136.0289513,22.69292167,91.15167588,473,5,F
7188,0,16/10/2022,18:41:12,-21.89747188,-48.07871856,12.96,231.37,T2,136.2910637,22.46547436,91.15309611,473,5,F
7189,0,16/10/2022,18:41:13,-21.89747498,-48.07871826,12.96,231.37,T2,137.1017836,22.37811049,91.16445799,473,5,F
7190,0,16/10/2022,18:41:13,-21.89748118,-48.07871766,12.96,231.37,T2,137.4004699,22.32539091,91.16587822,473,5,F
7191,0,16/10/2022,18:41:13,-21.89748413,-48.07871738,12.96,231.37,T2,137.1810269,22.33593483,91.16871869,473,5,F
7192,0,16/10/2022,18:41:13,-21.897488,-48.078717,12.96,231.36995,T2,137.7052518,22.33593483,91.16445799,473,5,F
7193,0,16/10/2022,18:41:13,-21.89750228,-48.07871532,13.1112,231.36575,T2,140.9054619,23.2095735,91.15309611,473,5,F
7194,0,16/10/2022,18:41:14,-21.89753322,-48.07871266,13.1976,231.36,T2,136.1996292,25.39517646,91.12043072,473,5,F
7195,0,16/10/2022,18:41:14,-21.89753652,-48.07871256,13.1616,231.36,T2,137.7662082,25.48254033,91.11048908,473,5,F
7196,0,16/10/2022,18:41:15,-21.8975614,-48.0787112,12.96,231.35795,T2,140.8445055,24.62998948,91.11190932,473,5,F
7197,0,16/10/2022,18:41:16,-21.89759426,-48.07870734,12.96,231.35,T2,136.1081946,21.75451323,91.12327119,473,5,F
7198,0,16/10/2022,18:41:18,-21.89764912,-48.07870227,12.96,231.35,T2,143.246187,21.68823719,91.15877705,473,5,F
7199,0,16/10/2022,18:41:19,-21.89768453,-48.07869682,12.96,231.34,T2,136.0655251,25.07132764,91.12611166,473,5,F
7200,0,16/10/2022,18:41:20,-21.89771886,-48.07869282,12.96,231.34,T2,137.8149733,23.18848567,91.10764861,473,5,F
7201,0,16/10/2022,18:41:20,-21.89772723,-48.07869201,12.96,231.34,T2,137.3638961,22.61158289,91.09628674,473,5,F
7202,0,16/10/2022,18:41:22,-21.89779099,-48.07868555,12.96,231.33,T2,137.4736176,23.44455218,91.15025564,473,5,F
7203,0,16/10/2022,18:41:22,-21.89779409,-48.07868505,12.96,231.33,T2,136.9006276,23.49727176,91.13889377,473,5,F
7204,0,16/10/2022,18:41:23,-21.89780603,-48.07868313,12.96,231.33,T2,136.2057248,23.5289035,91.14741518,473,5,F
7205,0,16/10/2022,18:41:23,-21.89780928,-48.0786826,12.96,231.33,T2,136.0716208,23.54697878,91.16587822,473,5,F
7206,0,16/10/2022,18:41:29,-21.89802096,-48.07865498,12.96,231.31,T2,136.7604279,21.50447181,91.1360533,473,5,F
7207,0,16/10/2022,18:41:30,-21.89802944,-48.07865365,12.96,231.31,T2,136.9920621,21.45627106,91.14457471,473,5,F
7208,0,16/10/2022,18:41:30,-21.8980336,-48.078653,12.96,231.31,T2,136.1142902,21.6249737,91.12469143,473,5,F
7209,0,16/10/2022,18:41:32,-21.89811028,-48.0786412,13.2624,231.29835,T2,137.7174431,24.8740058,91.13037236,473,5,F
7210,0,16/10/2022,18:41:33,-21.89812216,-48.0786394,13.1328,231.29475,T2,136.0777164,24.16906977,91.14315447,473,5,F
7211,0,16/10/2022,18:41:33,-21.89814168,-48.07863643,12.96,231.29,T2,136.0472382,23.53040977,91.17297939,473,5,F
7212,0,16/10/2022,18:41:34,-21.89817,-48.078632,12.96,231.29,T2,137.2236964,23.14631001,91.15593658,473,5,F
7213,0,16/10/2022,18:41:34,-21.89817743,-48.07863043,12.96,231.29,T2,136.5409849,22.59350761,91.13321283,473,5,F
7214,0,16/10/2022,18:41:34,-21.89818007,-48.07862987,12.96,231.29,T2,136.2057248,22.40823596,91.13037236,473,5,F
7215,0,16/10/2022,18:41:35,-21.89818848,-48.07862808,12.96,231.29,T2,137.6991562,22.00756719,91.1360533,473,5,F
7216,0,16/10/2022,18:41:35,-21.89819228,-48.07862728,12.96,231.29,T2,137.4553307,21.90965941,91.1317926,473,5,F
7217,0,16/10/2022,18:41:35,-21.89819871,-48.07862591,12.96,231.29,T2,136.9737752,21.87200257,91.12611166,473,5,F
7218,0,16/10/2022,18:41:35,-21.89820476,-48.07862473,12.96,231.2894,T2,136.6202282,21.86145865,91.11474978,473,5,F
7219,0,16/10/2022,18:41:35,-21.89821324,-48.0786234,12.96,231.28675,T2,136.3581158,22.23200195,91.10196768,473,5,F
7220,0,16/10/2022,18:41:36,-21.8982326,-48.07862038,12.96,231.2807,T2,139.1560137,22.19585139,91.11048908,473,5,F
7221,0,16/10/2022,18:41:37,-21.89827408,-48.07861367,12.96,231.28,T2,141.2285307,21.32371898,91.12043072,473,5,F
7222,0,16/10/2022,18:41:37,-21.89828176,-48.07861199,12.96,231.28,T2,137.7235387,22.14765063,91.14173424,473,5,F
7223,0,16/10/2022,18:41:39,-21.89832288,-48.07860371,12.96,231.2728,T2,143.0084571,24.4522492,91.17297939,473,5,F
7224,0,16/10/2022,18:41:39,-21.89833104,-48.07860218,12.96,231.27025,T2,138.2111898,23.98078557,91.17013893,473,5,F
7225,0,16/10/2022,18:41:39,-21.89833992,-48.07860032,12.96,231.27,T2,138.1502334,23.35718831,91.15167588,473,5,F
7226,0,16/10/2022,18:41:39,-21.89834339,-48.07859959,12.96,231.27,T2,136.8213843,23.03635204,91.140314,473,5,F
7227,0,16/10/2022,18:41:40,-21.8983518,-48.0785978,12.96,231.27,T2,137.2724615,22.43384261,91.12327119,473,5,F
7228,0,16/10/2022,18:41:40,-21.89837188,-48.0785935,12.96,231.27,T2,138.1624247,22.10095615,91.12043072,473,5,F
7229,0,16/10/2022,18:41:40,-21.89837492,-48.07859283,12.96,231.27,T2,136.3642114,22.18078865,91.11901049,473,5,F
